,participant.code,decision_tuple,payoff_tuple,timeout_tuple,player.prolific_id,player.id_in_group,group.delta_value,opponent,group.id_in_subsession,session.code,group.game_payoff_betray,group.game_payoff_betrayed,group.game_payoff_both_defect,group.game_payoff_cooperate_cooperate
9170,ukkzz3cy,"[[1, 0]]","[[3.0, 22.0]]","[[0, 1]]",60e282f9202a8126e2ea0315,2,0.5,itfftzzh,30,moijcm5u,22.0,3.0,5.0,13.0
9171,uknfrkya,"[[1, 1], [1, 1]]","[[21.0, 21.0], [21.0, 21.0]]","[[0, 0], [0, 0]]",67d5874f56728affb24ea5fc,2,0.7,fvo5b5vw,82,t1qg9dme,23.0,7.0,8.0,21.0
9172,uko559jp,"[[0, 0], [1, 0], [1, 0], [0, 1]]","[[8.0, 8.0], [3.0, 12.0], [3.0, 12.0], [12.0, 3.0]]","[[1, 0], [0, 0], [0, 0], [0, 0]]",6845e3f490d5e58c28a92fa4,1,0.95,iwb1jhae,62,eev8674p,12.0,3.0,8.0,10.0
9173,ukxuyw68,"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[[24.0, 24.0], [24.0, 24.0], [24.0, 24.0], [24.0, 24.0], [24.0, 24.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",5a381de00006450001bf2691,1,0.9,36gz0l4z,3,eev8674p,25.0,4.0,20.0,24.0
9174,ul17x5w2,"[[1, 0], [1, 0], [1, 1], [1, 1], [1, 1], [1, 1], [1, 0], [1, 1]]","[[17.0, 23.0], [17.0, 23.0], [22.0, 22.0], [22.0, 22.0], [22.0, 22.0], [22.0, 22.0], [17.0, 23.0], [22.0, 22.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",666b44ed662a3864dc13b118,1,0.85,v3ylqrd1,18,03f1th4j,23.0,17.0,20.0,22.0
9175,ul2j67ua,"[[1, 1], [1, 1]]","[[20.0, 20.0], [20.0, 20.0]]","[[0, 1], [0, 1]]",682f83982bcc548c8a7b8ab2,2,0.55,98h5rgtj,81,aq5armaw,24.0,14.0,18.0,20.0
9176,ul80rjdx,"[[1, 1], [1, 0], [0, 1]]","[[22.0, 22.0], [15.0, 24.0], [24.0, 15.0]]","[[0, 1], [0, 1], [0, 1]]",664dee99fd2f5162e0444a1a,1,0.55,djzlfobw,7,hmrwzhck,24.0,15.0,18.0,22.0
9177,ul8isgvb,"[[1, 1], [0, 0], [1, 1], [0, 0], [1, 1]]","[[15.0, 15.0], [14.0, 14.0], [15.0, 15.0], [14.0, 14.0], [15.0, 15.0]]","[[0, 0], [1, 0], [1, 0], [1, 0], [1, 0]]",683ce0bda41256bce1dde17a,1,0.55,max1tvqe,70,hmrwzhck,17.0,4.0,14.0,15.0
9178,ulejy4ow,"[[1, 1], [1, 0], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[[16.0, 16.0], [1.0, 23.0], [16.0, 16.0], [16.0, 16.0], [16.0, 16.0], [16.0, 16.0], [16.0, 16.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",67e058700ea2274d7aca2ae3,1,0.75,m5crn45x,95,ohgk2z8v,23.0,1.0,13.0,16.0
9179,ulgals67,"[[0, 1]]","[[21.0, 3.0]]","[[1, 0]]",67139c1734ef17e29b2d1214,2,0.75,mt9ldq9m,10,moijcm5u,21.0,3.0,6.0,15.0
9180,uliteetk,"[[0, 0], [0, 1], [0, 0], [1, 1], [0, 0], [1, 0]]","[[8.0, 8.0], [16.0, 3.0], [8.0, 8.0], [11.0, 11.0], [8.0, 8.0], [3.0, 16.0]]","[[0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1]]",6848939081ee5acd786c5296,2,0.55,hc5t0efg,79,b5cngwu2,16.0,3.0,8.0,11.0
9181,ulk3e3d7,"[[0, 1], [0, 0], [0, 0]]","[[24.0, 2.0], [13.0, 13.0], [13.0, 13.0]]","[[0, 0], [0, 0], [0, 0]]",64abee38a80dfb5e45212487,1,0.95,85v27gm7,14,gnnd2jq9,24.0,2.0,13.0,15.0
9182,ulnpjmdd,"[[0, 1]]","[[25.0, 8.0]]","[[1, 1]]",60ff23ed41f1414de8b3856b,1,0.85,95peuphm,56,n4h4zv44,25.0,8.0,15.0,24.0
9183,ulo8if6f,"[[1, 1]]","[[17.0, 17.0]]","[[1, 1]]",67d01650b50193d3f69ba6b3,2,0.65,rudt1tsi,56,s3qo9o92,21.0,7.0,11.0,17.0
9184,ulw2bsvi,"[[1, 0], [0, 0], [0, 0], [0, 0], [0, 0]]","[[1.0, 23.0], [7.0, 7.0], [7.0, 7.0], [7.0, 7.0], [7.0, 7.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",5a0c036857cee70001767a58,1,0.85,ugbarntb,12,vvr3krta,23.0,1.0,7.0,17.0
9185,um6cnde0,"[[0, 0]]","[[7.0, 7.0]]","[[1, 1]]",66d21513790da6a4e4da76c5,1,0.5,wmrrwtqj,73,t1qg9dme,21.0,1.0,7.0,15.0
9186,um9nkjqk,"[[1, 1]]","[[22.0, 22.0]]","[[0, 1]]",65831b61359b808abaac0271,1,0.9,681sdbh4,55,p5b14cs5,25.0,10.0,11.0,22.0
9187,umdfi51f,"[[1, 1]]","[[16.0, 16.0]]","[[1, 1]]",682b59bac46d3944bc1bfbde,2,0.7,947kfuzk,89,x7xmwjlv,23.0,6.0,7.0,16.0
9188,umlrzn87,"[[0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [0, 1], [0, 1], [1, 0], [0, 1], [0, 1], [0, 0], [0, 1], [0, 0], [1, 0], [1, 0], [1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [1, 0], [1, 0], [1, 0], [0, 0], [1, 0]]","[[24.0, 6.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [24.0, 6.0], [24.0, 6.0], [6.0, 24.0], [24.0, 6.0], [24.0, 6.0], [12.0, 12.0], [24.0, 6.0], [12.0, 12.0], [6.0, 24.0], [6.0, 24.0], [6.0, 24.0], [12.0, 12.0], [12.0, 12.0], [12.0, 12.0], [12.0, 12.0], [12.0, 12.0], [6.0, 24.0], [12.0, 12.0], [12.0, 12.0], [12.0, 12.0], [12.0, 12.0], [12.0, 12.0], [12.0, 12.0], [12.0, 12.0], [12.0, 12.0], [12.0, 12.0], [12.0, 12.0], [6.0, 24.0], [6.0, 24.0], [6.0, 24.0], [12.0, 12.0], [6.0, 24.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",67ca7c996abc2889b32e9f05,1,0.95,s587c8gv,19,tuf4a7eb,24.0,6.0,12.0,21.0
9189,umn2dz18,"[[0, 1], [0, 1], [0, 0], [0, 0], [0, 0]]","[[22.0, 11.0], [22.0, 11.0], [19.0, 19.0], [19.0, 19.0], [19.0, 19.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",651c18b7be672ec76e5f6860,1,0.85,a89ruw7a,87,c65i6qtb,22.0,11.0,19.0,21.0
9190,ump0kqja,"[[1, 0], [0, 1], [1, 1]]","[[3.0, 10.0], [10.0, 3.0], [9.0, 9.0]]","[[0, 0], [0, 0], [0, 0]]",5c161b54e32f860001663990,2,0.65,c8s1tmvd,51,xshobe0v,10.0,3.0,8.0,9.0
9191,umz2h3m7,"[[1, 0], [0, 0], [0, 0], [0, 1], [1, 1]]","[[3.0, 24.0], [6.0, 6.0], [6.0, 6.0], [24.0, 3.0], [18.0, 18.0]]","[[0, 0], [1, 0], [1, 1], [1, 1], [1, 1]]",6841e02d06a691c48da8341e,2,0.85,g0gd2vk8,61,4u0au75h,24.0,3.0,6.0,18.0
9192,uncbpfr6,"[[0, 1]]","[[21.0, 1.0]]","[[0, 0]]",66ef36768bc403140fa01e35,1,0.55,hsec7h4j,7,fa78f0ru,21.0,1.0,13.0,14.0
9193,unjs2lq5,"[[1, 1]]","[[24.0, 24.0]]","[[0, 0]]",5ff8442a0d726a59d5325267,1,0.8,c1iccxz3,15,quehl3kl,25.0,1.0,9.0,24.0
9194,uo00tj19,"[[1, 1], [0, 1], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 1], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]","[[12.0, 12.0], [19.0, 2.0], [10.0, 10.0], [10.0, 10.0], [10.0, 10.0], [10.0, 10.0], [10.0, 10.0], [10.0, 10.0], [10.0, 10.0], [10.0, 10.0], [10.0, 10.0], [10.0, 10.0], [10.0, 10.0], [19.0, 2.0], [10.0, 10.0], [10.0, 10.0], [10.0, 10.0], [10.0, 10.0], [10.0, 10.0], [10.0, 10.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",602e913f090088a4ec214921,2,0.9,2l3hxe44,42,4kwfwu02,19.0,2.0,10.0,12.0
9195,uo0to96q,"[[1, 1], [0, 1], [0, 0]]","[[8.0, 8.0], [11.0, 3.0], [6.0, 6.0]]","[[1, 0], [1, 1], [1, 1]]",672b5297d4665ff8d00e22ee,2,0.65,gjpspjjp,242,0y60vrio,11.0,3.0,6.0,8.0
9196,uo263hhz,"[[1, 1], [1, 1], [0, 1], [0, 1], [1, 0], [0, 0], [1, 1]]","[[15.0, 15.0], [15.0, 15.0], [25.0, 4.0], [25.0, 4.0], [4.0, 25.0], [6.0, 6.0], [15.0, 15.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",6426d08b5c724cc1283cec63,1,0.7,tydhfup5,28,f4d843rc,25.0,4.0,6.0,15.0
9197,uo6wbxvm,"[[1, 1], [1, 0], [0, 0], [1, 0], [0, 0]]","[[19.0, 19.0], [2.0, 21.0], [4.0, 4.0], [2.0, 21.0], [4.0, 4.0]]","[[0, 0], [1, 0], [1, 0], [1, 0], [1, 0]]",644bc265cb8a19eab3311bab,1,0.75,w522ahyd,62,hmrwzhck,21.0,2.0,4.0,19.0
9198,uo78b1dx,"[[1, 1], [1, 0], [0, 1], [1, 0]]","[[13.0, 13.0], [6.0, 15.0], [15.0, 6.0], [6.0, 15.0]]","[[0, 0], [0, 1], [0, 1], [0, 1]]",614ee866eb22f6b60f499a91,1,0.7,kcrcskqc,38,j1p1ewuh,15.0,6.0,9.0,13.0
9199,uocovem9,"[[1, 0]]","[[3.0, 25.0]]","[[0, 0]]",656607db0fc2ad7c7b0948fa,2,0.8,dd6t57bw,34,aq5armaw,25.0,3.0,10.0,24.0
9200,uoesrmh6,"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[[15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",6640be7edc706d4622dbab1c,1,0.95,jnlqxs1x,14,mhrqxct8,19.0,2.0,11.0,15.0
9201,uolz8y0t,"[[1, 1], [1, 1]]","[[16.0, 16.0], [16.0, 16.0]]","[[1, 0], [0, 0]]",6845d064bbd324be49a8be8b,2,0.55,87suc37v,33,uk2r5rsl,19.0,4.0,15.0,16.0
9202,uovdndg2,"[[1, 0], [0, 0], [1, 0], [0, 0], [1, 0], [1, 0], [1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [1, 0], [0, 1], [1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [1, 0], [0, 0]]","[[3.0, 11.0], [7.0, 7.0], [3.0, 11.0], [7.0, 7.0], [3.0, 11.0], [3.0, 11.0], [3.0, 11.0], [7.0, 7.0], [7.0, 7.0], [7.0, 7.0], [7.0, 7.0], [3.0, 11.0], [11.0, 3.0], [3.0, 11.0], [7.0, 7.0], [7.0, 7.0], [7.0, 7.0], [7.0, 7.0], [7.0, 7.0], [7.0, 7.0], [7.0, 7.0], [3.0, 11.0], [7.0, 7.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",62cc27b69d4bad3fcc2ef1bb,1,0.95,jaue5t3u,21,9704j2nm,11.0,3.0,7.0,9.0
9203,uovoe3z3,"[[1, 1], [0, 1]]","[[13.0, 13.0], [19.0, 2.0]]","[[0, 0], [0, 0]]",66d9e5be01c10680b7e12aa4,2,0.5,t0zzuugs,17,uk2r5rsl,19.0,2.0,5.0,13.0
9204,up1gs022,"[[1, 1], [0, 1], [1, 0], [0, 0], [0, 1]]","[[21.0, 21.0], [25.0, 5.0], [5.0, 25.0], [6.0, 6.0], [25.0, 5.0]]","[[0, 0], [1, 0], [1, 1], [1, 1], [1, 1]]",669f76a7112b8713f104644c,2,0.7,0fvllc2r,262,0y60vrio,25.0,5.0,6.0,21.0
9205,up66cebj,"[[1, 1], [1, 0], [0, 1], [0, 1], [1, 1]]","[[10.0, 10.0], [3.0, 16.0], [16.0, 3.0], [16.0, 3.0], [10.0, 10.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",6740c21268f01d2602fb6e0e,2,0.75,gjncfu18,94,hiqqrpb3,16.0,3.0,6.0,10.0
9206,upfr9tgk,"[[1, 1]]","[[19.0, 19.0]]","[[0, 0]]",66923330717d236b2078a08c,1,0.75,jcswy56b,62,bmqyeei1,21.0,5.0,13.0,19.0
9207,upodrd5c,"[[1, 1], [0, 1], [1, 1]]","[[23.0, 23.0], [24.0, 1.0], [23.0, 23.0]]","[[0, 0], [0, 0], [0, 0]]",6659cb22b8e889fe11ae56d2,2,0.75,jbnky979,12,uk2r5rsl,24.0,1.0,10.0,23.0
9208,upu241zu,"[[1, 1], [1, 1], [0, 1], [0, 1], [1, 1], [0, 1]]","[[24.0, 24.0], [24.0, 24.0], [25.0, 18.0], [25.0, 18.0], [24.0, 24.0], [25.0, 18.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",67232cb4fdfbe649d078af30,1,0.8,5j4yua4v,69,7jdftx7n,25.0,18.0,20.0,24.0
9209,upw4spna,"[[1, 1], [1, 1], [1, 1], [1, 1]]","[[21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0]]","[[1, 1], [1, 0], [1, 0], [1, 0]]",66c4af5f1b46373028733abe,2,0.7,kpbsmje2,60,80nr7xsv,23.0,7.0,15.0,21.0
9210,upx1zdf9,"[[1, 0], [1, 0]]","[[6.0, 23.0], [6.0, 23.0]]","[[0, 0], [0, 0]]",67dcca3b6ef77f85fe78f624,2,0.7,h2gnax44,23,x5r4bgni,23.0,6.0,9.0,15.0
9211,upx5r6c4,"[[1, 0], [0, 1], [1, 0], [1, 1], [1, 1], [1, 1], [1, 0]]","[[3.0, 20.0], [20.0, 3.0], [3.0, 20.0], [17.0, 17.0], [17.0, 17.0], [17.0, 17.0], [3.0, 20.0]]","[[0, 0], [0, 0], [0, 0], [0, 1], [0, 1], [0, 0], [0, 0]]",677c2b012a433d204af0b1b1,2,0.7,x6n78j8a,18,p5b14cs5,20.0,3.0,11.0,17.0
9212,uq0ue680,"[[1, 1]]","[[16.0, 16.0]]","[[0, 0]]",68149dcf2c448d5a6f8b1502,2,0.8,p82v288q,44,xtxj3jkl,23.0,3.0,12.0,16.0
9213,uq2rrvcl,"[[1, 0]]","[[12.0, 19.0]]","[[1, 0]]",66a9ee23360a7ec827736554,1,0.75,au2w8n8o,18,6gmg3ilb,19.0,12.0,16.0,18.0
9214,uq368hfc,"[[0, 1], [0, 1], [0, 1]]","[[19.0, 8.0], [19.0, 8.0], [19.0, 8.0]]","[[0, 0], [0, 0], [0, 0]]",63e51ccb431bed8154fc6aae,1,0.55,mfzh7jj4,44,rt1ziah7,19.0,8.0,10.0,14.0
9215,uqb7j05x,"[[1, 1], [1, 1]]","[[12.0, 12.0], [12.0, 12.0]]","[[0, 0], [0, 0]]",60e0dc6be0772b7dfdad9b2c,2,0.9,9x7honoe,10,b5cngwu2,16.0,2.0,4.0,12.0
9216,uqiufpep,"[[1, 1], [1, 1], [0, 1], [1, 1], [1, 1], [0, 1]]","[[13.0, 13.0], [13.0, 13.0], [21.0, 1.0], [13.0, 13.0], [13.0, 13.0], [21.0, 1.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",65fd8fda06e7c0134e2d74a2,2,0.9,2y7fqvqt,92,03f1th4j,21.0,1.0,6.0,13.0
9217,uql74spp,"[[1, 1]]","[[9.0, 9.0]]","[[0, 0]]",5d5569775e940000151ff61d,2,0.6,obt2ehis,38,mdy0yw3x,11.0,6.0,7.0,9.0
9218,uqnaqvvv,"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[[15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0]]","[[1, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",660e8c48587d881a59230c90,2,0.8,y8b32cpb,28,7jdftx7n,19.0,8.0,11.0,15.0
9219,uqxj3cnf,"[[0, 1]]","[[24.0, 1.0]]","[[0, 0]]",6690464404e2d3a5271a608d,1,0.65,vd7c3jmu,21,hiqqrpb3,24.0,1.0,6.0,20.0
9220,ur15xoi0,"[[1, 0]]","[[2.0, 23.0]]","[[0, 0]]",6842b5de06d4aa70e0c93ecb,2,0.5,b8di9zr2,44,g0ktg1d5,23.0,2.0,4.0,13.0
9221,ur18uiip,"[[0, 1]]","[[15.0, 1.0]]","[[0, 0]]",612aad0cb69fa8ecd2f6edd8,1,0.55,jkx5mnau,60,t1qg9dme,15.0,1.0,12.0,13.0
9222,ur33mpmf,"[[1, 1], [1, 1], [1, 0]]","[[14.0, 14.0], [14.0, 14.0], [2.0, 21.0]]","[[0, 0], [0, 0], [0, 0]]",65f35fdba0c847c6453d7903,2,0.65,951947ay,8,eev8674p,21.0,2.0,6.0,14.0
9223,urcvsb13,"[[0, 1], [1, 0], [1, 1], [1, 0], [1, 1]]","[[23.0, 8.0], [8.0, 23.0], [16.0, 16.0], [8.0, 23.0], [16.0, 16.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",67fa5352172f04e7892ca563,2,0.65,1ch0bhnp,71,c5xdmvwz,23.0,8.0,9.0,16.0
9224,url3ehwk,"[[1, 1], [1, 1]]","[[19.0, 19.0], [19.0, 19.0]]","[[0, 0], [0, 1]]",61601e9a6b8306196d2a129c,2,0.9,e7ptz3o9,24,gsuoqnui,22.0,8.0,12.0,19.0
9225,urnqwi8x,"[[1, 0], [1, 1], [1, 1], [1, 0], [0, 0], [0, 1], [0, 0], [0, 1], [0, 0], [0, 1], [0, 1], [0, 0], [0, 0], [0, 1], [1, 0], [0, 1], [0, 0], [0, 0], [0, 0], [0, 1], [0, 0], [0, 0], [0, 1], [0, 1], [0, 1], [1, 0], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 0], [0, 0], [1, 0], [0, 1], [0, 0], [0, 1], [1, 0], [0, 1], [1, 0], [1, 1], [0, 1], [0, 0]]","[[2.0, 20.0], [13.0, 13.0], [13.0, 13.0], [2.0, 20.0], [3.0, 3.0], [20.0, 2.0], [3.0, 3.0], [20.0, 2.0], [3.0, 3.0], [20.0, 2.0], [20.0, 2.0], [3.0, 3.0], [3.0, 3.0], [20.0, 2.0], [2.0, 20.0], [20.0, 2.0], [3.0, 3.0], [3.0, 3.0], [3.0, 3.0], [20.0, 2.0], [3.0, 3.0], [3.0, 3.0], [20.0, 2.0], [20.0, 2.0], [20.0, 2.0], [2.0, 20.0], [20.0, 2.0], [13.0, 13.0], [13.0, 13.0], [13.0, 13.0], [13.0, 13.0], [13.0, 13.0], [13.0, 13.0], [2.0, 20.0], [3.0, 3.0], [2.0, 20.0], [20.0, 2.0], [3.0, 3.0], [20.0, 2.0], [2.0, 20.0], [20.0, 2.0], [2.0, 20.0], [13.0, 13.0], [20.0, 2.0], [3.0, 3.0]]","[[0, 1], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [1, 0], [0, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]",6740822c6fd1781b5a104fe8,1,0.95,sqahh8qa,23,nhmkhano,20.0,2.0,3.0,13.0
9226,urvxa0rb,"[[1, 1], [1, 0], [0, 1], [0, 0], [1, 1], [0, 0], [1, 0], [0, 0], [1, 0], [1, 0], [0, 1], [1, 1], [0, 1], [1, 0], [1, 0], [0, 0], [1, 0], [0, 0], [0, 0]]","[[13.0, 13.0], [2.0, 20.0], [20.0, 2.0], [4.0, 4.0], [13.0, 13.0], [4.0, 4.0], [2.0, 20.0], [4.0, 4.0], [2.0, 20.0], [2.0, 20.0], [20.0, 2.0], [13.0, 13.0], [20.0, 2.0], [2.0, 20.0], [2.0, 20.0], [4.0, 4.0], [2.0, 20.0], [4.0, 4.0], [4.0, 4.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [1, 0], [1, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 1], [1, 1], [1, 1]]",5c7ceda01d2afc0001f4ad1d,1,0.8,dt5981t0,6,eev8674p,20.0,2.0,4.0,13.0
9227,urwxo1dn,"[[1, 1], [1, 0]]","[[23.0, 23.0], [1.0, 25.0]]","[[0, 0], [0, 0]]",588e02b13326830001bc29cd,2,0.55,ov09n8c6,42,rt1ziah7,25.0,1.0,11.0,23.0
9228,uryk5cql,"[[1, 1], [0, 0], [1, 0]]","[[16.0, 16.0], [11.0, 11.0], [10.0, 21.0]]","[[0, 0], [1, 0], [1, 0]]",60fe98e14b4ef5ec218f9c86,2,0.5,0hgbfb2y,67,bpvtv8pa,21.0,10.0,11.0,16.0
9229,us0ghzbq,"[[0, 1], [1, 0]]","[[24.0, 1.0], [1.0, 24.0]]","[[1, 0], [0, 0]]",6679d2f916fe8e0bccf073b7,1,0.9,i2gfc5cz,42,4u0au75h,24.0,1.0,18.0,19.0
9230,us2sftf1,"[[0, 1], [0, 0], [1, 1], [0, 1], [0, 0]]","[[20.0, 10.0], [16.0, 16.0], [17.0, 17.0], [20.0, 10.0], [16.0, 16.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",683cbc0c0c2d722831c8bc17,1,0.9,0d9s9t8l,76,x7xmwjlv,20.0,10.0,16.0,17.0
9231,us6kp135,"[[1, 1]]","[[23.0, 23.0]]","[[0, 0]]",67dc9b211ced592998fb6d17,1,0.5,wcpzcrkg,80,xshobe0v,24.0,7.0,9.0,23.0
9232,us774w89,"[[1, 1]]","[[15.0, 15.0]]","[[0, 0]]",68332d848e87a9d6f2c3c7d8,1,0.6,0vp2uo0o,54,03f1th4j,23.0,4.0,8.0,15.0
9233,us8sv1ad,"[[1, 1], [1, 1], [1, 1]]","[[21.0, 21.0], [21.0, 21.0], [21.0, 21.0]]","[[0, 0], [0, 0], [0, 0]]",66c5118758e462c3fe742d2a,1,0.65,uhvn0sd1,50,aq5armaw,25.0,4.0,12.0,21.0
9234,usnsvo17,"[[1, 0], [0, 0], [0, 1], [0, 0], [0, 0]]","[[2.0, 19.0], [15.0, 15.0], [19.0, 2.0], [15.0, 15.0], [15.0, 15.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",5fbfe145e52a44000a9c2966,1,0.75,t0iptkov,84,c5xdmvwz,19.0,2.0,15.0,17.0
9235,usoj1a1u,"[[1, 1]]","[[22.0, 22.0]]","[[0, 0]]",64d8f12bfc5928b6ee4d55e0,1,0.75,mnakgf3n,15,j4g2khn4,23.0,4.0,17.0,22.0
9236,usov2ze0,"[[1, 0]]","[[2.0, 19.0]]","[[0, 0]]",5cf101ea48405a0018415d09,1,0.6,xos35j8s,64,xshobe0v,19.0,2.0,5.0,17.0
9237,usvisw4f,"[[0, 1], [0, 0], [1, 0]]","[[14.0, 3.0], [6.0, 6.0], [3.0, 14.0]]","[[0, 0], [0, 0], [0, 0]]",683a369b7721e4396baaf3cb,1,0.55,em0c7ej9,87,b5cngwu2,14.0,3.0,6.0,12.0
9238,usvpykmn,"[[1, 0], [1, 0], [1, 0]]","[[5.0, 25.0], [5.0, 25.0], [5.0, 25.0]]","[[1, 0], [1, 0], [1, 0]]",63748732f140188d25f70dbf,2,0.7,zewiitn9,13,p5b14cs5,25.0,5.0,6.0,21.0
