,participant.code,round_number,group.delta_value,group.game_payoff_betray,group.game_payoff_betrayed,group.game_payoff_both_defect,group.game_payoff_cooperate_cooperate,group.id_in_subsession,group.match_duration,player.base_payment_cents,player.bonus_payment_cents,player.bonus_round,player.decision,player.id_in_group,player.payoff,player.prolific_id,player.timeout_occurred,player.total_payment_cents,subsession.round_number,participant.id_in_session,session.code,opponent
807,db2orps3,13,0.95,16.0,2.0,8.0,13.0,32,15.0,0,0,0,Defect,1,8.0,610fcfe70592d59fc629f2a5,1,0,13,59,0y60vrio,dsxlacbm
808,db2orps3,14,0.95,16.0,2.0,8.0,13.0,32,15.0,0,0,0,Defect,1,16.0,610fcfe70592d59fc629f2a5,1,0,14,59,0y60vrio,dsxlacbm
809,db2orps3,15,0.95,16.0,2.0,8.0,13.0,32,15.0,150,13,15,Cooperate,1,13.0,610fcfe70592d59fc629f2a5,1,163,15,59,0y60vrio,dsxlacbm
810,dh4uj6oh,1,0.95,22.0,4.0,14.0,15.0,207,29.0,0,0,0,Cooperate,1,15.0,614831813dc412ccc8e2f563,0,0,1,377,0y60vrio,tve316qi
811,dh4uj6oh,2,0.95,22.0,4.0,14.0,15.0,207,29.0,0,0,0,Cooperate,1,15.0,614831813dc412ccc8e2f563,0,0,2,377,0y60vrio,tve316qi
812,dh4uj6oh,3,0.95,22.0,4.0,14.0,15.0,207,29.0,0,0,0,Cooperate,1,15.0,614831813dc412ccc8e2f563,0,0,3,377,0y60vrio,tve316qi
813,dh4uj6oh,4,0.95,22.0,4.0,14.0,15.0,207,29.0,0,0,0,Cooperate,1,15.0,614831813dc412ccc8e2f563,0,0,4,377,0y60vrio,tve316qi
814,dh4uj6oh,5,0.95,22.0,4.0,14.0,15.0,207,29.0,0,0,0,Cooperate,1,15.0,614831813dc412ccc8e2f563,0,0,5,377,0y60vrio,tve316qi
815,dh4uj6oh,6,0.95,22.0,4.0,14.0,15.0,207,29.0,0,0,0,Cooperate,1,15.0,614831813dc412ccc8e2f563,1,0,6,377,0y60vrio,tve316qi
816,dh4uj6oh,7,0.95,22.0,4.0,14.0,15.0,207,29.0,0,0,0,Defect,1,22.0,614831813dc412ccc8e2f563,1,0,7,377,0y60vrio,tve316qi
817,dh4uj6oh,8,0.95,22.0,4.0,14.0,15.0,207,29.0,0,0,0,Cooperate,1,15.0,614831813dc412ccc8e2f563,0,0,8,377,0y60vrio,tve316qi
818,dh4uj6oh,9,0.95,22.0,4.0,14.0,15.0,207,29.0,0,0,0,Cooperate,1,15.0,614831813dc412ccc8e2f563,1,0,9,377,0y60vrio,tve316qi
819,dh4uj6oh,10,0.95,22.0,4.0,14.0,15.0,207,29.0,0,0,0,Cooperate,1,4.0,614831813dc412ccc8e2f563,0,0,10,377,0y60vrio,tve316qi
820,dh4uj6oh,11,0.95,22.0,4.0,14.0,15.0,207,29.0,0,0,0,Defect,1,14.0,614831813dc412ccc8e2f563,1,0,11,377,0y60vrio,tve316qi
821,dh4uj6oh,12,0.95,22.0,4.0,14.0,15.0,207,29.0,0,0,0,Defect,1,22.0,614831813dc412ccc8e2f563,1,0,12,377,0y60vrio,tve316qi
822,dh4uj6oh,13,0.95,22.0,4.0,14.0,15.0,207,29.0,0,0,0,Defect,1,22.0,614831813dc412ccc8e2f563,1,0,13,377,0y60vrio,tve316qi
823,dh4uj6oh,14,0.95,22.0,4.0,14.0,15.0,207,29.0,0,0,0,Cooperate,1,15.0,614831813dc412ccc8e2f563,1,0,14,377,0y60vrio,tve316qi
824,dh4uj6oh,15,0.95,22.0,4.0,14.0,15.0,207,29.0,0,0,0,Cooperate,1,15.0,614831813dc412ccc8e2f563,1,0,15,377,0y60vrio,tve316qi
825,dh4uj6oh,16,0.95,22.0,4.0,14.0,15.0,207,29.0,0,0,0,Cooperate,1,4.0,614831813dc412ccc8e2f563,1,0,16,377,0y60vrio,tve316qi
826,dh4uj6oh,17,0.95,22.0,4.0,14.0,15.0,207,29.0,0,0,0,Cooperate,1,15.0,614831813dc412ccc8e2f563,1,0,17,377,0y60vrio,tve316qi
827,dh4uj6oh,18,0.95,22.0,4.0,14.0,15.0,207,29.0,0,0,0,Cooperate,1,15.0,614831813dc412ccc8e2f563,1,0,18,377,0y60vrio,tve316qi
828,dh4uj6oh,19,0.95,22.0,4.0,14.0,15.0,207,29.0,0,0,0,Defect,1,14.0,614831813dc412ccc8e2f563,1,0,19,377,0y60vrio,tve316qi
829,dh4uj6oh,20,0.95,22.0,4.0,14.0,15.0,207,29.0,0,0,0,Cooperate,1,4.0,614831813dc412ccc8e2f563,1,0,20,377,0y60vrio,tve316qi
830,dh4uj6oh,21,0.95,22.0,4.0,14.0,15.0,207,29.0,0,0,0,Defect,1,22.0,614831813dc412ccc8e2f563,1,0,21,377,0y60vrio,tve316qi
831,dh4uj6oh,22,0.95,22.0,4.0,14.0,15.0,207,29.0,0,0,0,Defect,1,14.0,614831813dc412ccc8e2f563,1,0,22,377,0y60vrio,tve316qi
832,dh4uj6oh,23,0.95,22.0,4.0,14.0,15.0,207,29.0,0,0,0,Cooperate,1,4.0,614831813dc412ccc8e2f563,1,0,23,377,0y60vrio,tve316qi
833,dh4uj6oh,24,0.95,22.0,4.0,14.0,15.0,207,29.0,0,0,0,Defect,1,22.0,614831813dc412ccc8e2f563,1,0,24,377,0y60vrio,tve316qi
834,dh4uj6oh,25,0.95,22.0,4.0,14.0,15.0,207,29.0,0,0,0,Defect,1,14.0,614831813dc412ccc8e2f563,1,0,25,377,0y60vrio,tve316qi
835,dh4uj6oh,26,0.95,22.0,4.0,14.0,15.0,207,29.0,0,0,0,Cooperate,1,4.0,614831813dc412ccc8e2f563,1,0,26,377,0y60vrio,tve316qi
836,dh4uj6oh,27,0.95,22.0,4.0,14.0,15.0,207,29.0,0,0,0,,1,0.0,614831813dc412ccc8e2f563,0,0,27,377,0y60vrio,tve316qi
837,djkne851,1,0.75,25.0,11.0,20.0,21.0,185,18.0,0,0,0,Defect,1,25.0,67d8270aba9f1c19f16caa6c,0,0,1,342,0y60vrio,wi3axsm4
838,djkne851,2,0.75,25.0,11.0,20.0,21.0,185,18.0,0,0,0,Defect,1,25.0,67d8270aba9f1c19f16caa6c,0,0,2,342,0y60vrio,wi3axsm4
839,djkne851,3,0.75,25.0,11.0,20.0,21.0,185,18.0,0,0,0,Defect,1,20.0,67d8270aba9f1c19f16caa6c,0,0,3,342,0y60vrio,wi3axsm4
840,djkne851,4,0.75,25.0,11.0,20.0,21.0,185,18.0,0,0,0,Defect,1,20.0,67d8270aba9f1c19f16caa6c,1,0,4,342,0y60vrio,wi3axsm4
841,djkne851,5,0.75,25.0,11.0,20.0,21.0,185,18.0,0,0,0,Cooperate,1,21.0,67d8270aba9f1c19f16caa6c,1,0,5,342,0y60vrio,wi3axsm4
842,djkne851,6,0.75,25.0,11.0,20.0,21.0,185,18.0,0,0,0,Cooperate,1,21.0,67d8270aba9f1c19f16caa6c,1,0,6,342,0y60vrio,wi3axsm4
843,djkne851,7,0.75,25.0,11.0,20.0,21.0,185,18.0,0,0,0,Defect,1,25.0,67d8270aba9f1c19f16caa6c,1,0,7,342,0y60vrio,wi3axsm4
844,djkne851,8,0.75,25.0,11.0,20.0,21.0,185,18.0,0,0,0,Cooperate,1,11.0,67d8270aba9f1c19f16caa6c,1,0,8,342,0y60vrio,wi3axsm4
845,djkne851,9,0.75,25.0,11.0,20.0,21.0,185,18.0,0,0,0,Defect,1,25.0,67d8270aba9f1c19f16caa6c,0,0,9,342,0y60vrio,wi3axsm4
846,djkne851,10,0.75,25.0,11.0,20.0,21.0,185,18.0,0,0,0,Defect,1,20.0,67d8270aba9f1c19f16caa6c,0,0,10,342,0y60vrio,wi3axsm4
847,djkne851,11,0.75,25.0,11.0,20.0,21.0,185,18.0,0,0,0,Defect,1,20.0,67d8270aba9f1c19f16caa6c,1,0,11,342,0y60vrio,wi3axsm4
848,djkne851,12,0.75,25.0,11.0,20.0,21.0,185,18.0,0,0,0,Defect,1,20.0,67d8270aba9f1c19f16caa6c,1,0,12,342,0y60vrio,wi3axsm4
849,djkne851,13,0.75,25.0,11.0,20.0,21.0,185,18.0,0,0,0,Defect,1,25.0,67d8270aba9f1c19f16caa6c,0,0,13,342,0y60vrio,wi3axsm4
850,djkne851,14,0.75,25.0,11.0,20.0,21.0,185,18.0,0,0,0,Cooperate,1,11.0,67d8270aba9f1c19f16caa6c,0,0,14,342,0y60vrio,wi3axsm4
851,djkne851,15,0.75,25.0,11.0,20.0,21.0,185,18.0,0,0,0,Cooperate,1,11.0,67d8270aba9f1c19f16caa6c,1,0,15,342,0y60vrio,wi3axsm4
852,djkne851,16,0.75,25.0,11.0,20.0,21.0,185,18.0,0,0,0,Cooperate,1,21.0,67d8270aba9f1c19f16caa6c,1,0,16,342,0y60vrio,wi3axsm4
853,djkne851,17,0.75,25.0,11.0,20.0,21.0,185,18.0,0,0,0,Defect,1,20.0,67d8270aba9f1c19f16caa6c,0,0,17,342,0y60vrio,wi3axsm4
854,djkne851,18,0.75,25.0,11.0,20.0,21.0,185,18.0,180,20,18,Defect,1,20.0,67d8270aba9f1c19f16caa6c,0,200,18,342,0y60vrio,wi3axsm4
855,dkd9t2uw,1,0.5,21.0,3.0,7.0,15.0,116,3.0,0,0,0,Cooperate,2,15.0,5f4e12f4bfcaa83ec7f3f5f0,0,0,1,257,0y60vrio,suedk7m9
856,dkd9t2uw,2,0.5,21.0,3.0,7.0,15.0,116,3.0,0,0,0,Cooperate,2,3.0,5f4e12f4bfcaa83ec7f3f5f0,0,0,2,257,0y60vrio,suedk7m9
857,dkd9t2uw,3,0.5,21.0,3.0,7.0,15.0,116,3.0,100,3,3,Cooperate,2,3.0,5f4e12f4bfcaa83ec7f3f5f0,1,103,3,257,0y60vrio,suedk7m9
858,dn7vet8u,1,0.9,24.0,9.0,12.0,23.0,59,1.0,100,9,1,Cooperate,1,9.0,5ee93308091bd42bbf3b215a,0,109,1,118,0y60vrio,02kmho5t
859,dnk7pprr,1,0.95,14.0,9.0,10.0,12.0,79,14.0,0,0,0,Cooperate,1,9.0,5ea967566e16ad037690bc4c,0,0,1,162,0y60vrio,8jz6bnzh
860,dnk7pprr,2,0.95,14.0,9.0,10.0,12.0,79,14.0,0,0,0,Cooperate,1,9.0,5ea967566e16ad037690bc4c,0,0,2,162,0y60vrio,8jz6bnzh
861,dnk7pprr,3,0.95,14.0,9.0,10.0,12.0,79,14.0,0,0,0,Cooperate,1,9.0,5ea967566e16ad037690bc4c,1,0,3,162,0y60vrio,8jz6bnzh
862,dnk7pprr,4,0.95,14.0,9.0,10.0,12.0,79,14.0,0,0,0,Defect,1,14.0,5ea967566e16ad037690bc4c,1,0,4,162,0y60vrio,8jz6bnzh
863,dnk7pprr,5,0.95,14.0,9.0,10.0,12.0,79,14.0,0,0,0,Cooperate,1,9.0,5ea967566e16ad037690bc4c,1,0,5,162,0y60vrio,8jz6bnzh
864,dnk7pprr,6,0.95,14.0,9.0,10.0,12.0,79,14.0,0,0,0,Defect,1,14.0,5ea967566e16ad037690bc4c,1,0,6,162,0y60vrio,8jz6bnzh
865,dnk7pprr,7,0.95,14.0,9.0,10.0,12.0,79,14.0,0,0,0,Defect,1,10.0,5ea967566e16ad037690bc4c,1,0,7,162,0y60vrio,8jz6bnzh
866,dnk7pprr,8,0.95,14.0,9.0,10.0,12.0,79,14.0,0,0,0,Defect,1,10.0,5ea967566e16ad037690bc4c,1,0,8,162,0y60vrio,8jz6bnzh
867,dnk7pprr,9,0.95,14.0,9.0,10.0,12.0,79,14.0,0,0,0,Cooperate,1,12.0,5ea967566e16ad037690bc4c,1,0,9,162,0y60vrio,8jz6bnzh
868,dnk7pprr,10,0.95,14.0,9.0,10.0,12.0,79,14.0,0,0,0,Cooperate,1,12.0,5ea967566e16ad037690bc4c,1,0,10,162,0y60vrio,8jz6bnzh
869,dnk7pprr,11,0.95,14.0,9.0,10.0,12.0,79,14.0,0,0,0,Cooperate,1,12.0,5ea967566e16ad037690bc4c,1,0,11,162,0y60vrio,8jz6bnzh
870,dnk7pprr,12,0.95,14.0,9.0,10.0,12.0,79,14.0,0,0,0,Defect,1,10.0,5ea967566e16ad037690bc4c,1,0,12,162,0y60vrio,8jz6bnzh
871,dnk7pprr,13,0.95,14.0,9.0,10.0,12.0,79,14.0,0,0,0,Defect,1,10.0,5ea967566e16ad037690bc4c,1,0,13,162,0y60vrio,8jz6bnzh
872,dnk7pprr,14,0.95,14.0,9.0,10.0,12.0,79,14.0,140,10,14,Defect,1,10.0,5ea967566e16ad037690bc4c,1,150,14,162,0y60vrio,8jz6bnzh
873,dpp1qj3m,1,0.6,23.0,1.0,6.0,22.0,12,7.0,0,0,0,Cooperate,2,22.0,5f75d01a857e4e27a575f7ca,0,0,1,21,0y60vrio,i20majeg
874,dpp1qj3m,2,0.6,23.0,1.0,6.0,22.0,12,7.0,0,0,0,Cooperate,2,22.0,5f75d01a857e4e27a575f7ca,0,0,2,21,0y60vrio,i20majeg
875,dpp1qj3m,3,0.6,23.0,1.0,6.0,22.0,12,7.0,0,0,0,Cooperate,2,22.0,5f75d01a857e4e27a575f7ca,0,0,3,21,0y60vrio,i20majeg
876,dpp1qj3m,4,0.6,23.0,1.0,6.0,22.0,12,7.0,0,0,0,Cooperate,2,22.0,5f75d01a857e4e27a575f7ca,0,0,4,21,0y60vrio,i20majeg
877,dpp1qj3m,5,0.6,23.0,1.0,6.0,22.0,12,7.0,0,0,0,Cooperate,2,22.0,5f75d01a857e4e27a575f7ca,0,0,5,21,0y60vrio,i20majeg
878,dpp1qj3m,6,0.6,23.0,1.0,6.0,22.0,12,7.0,0,0,0,Cooperate,2,22.0,5f75d01a857e4e27a575f7ca,0,0,6,21,0y60vrio,i20majeg
879,dpp1qj3m,7,0.6,23.0,1.0,6.0,22.0,12,7.0,100,22,7,Cooperate,2,22.0,5f75d01a857e4e27a575f7ca,0,122,7,21,0y60vrio,i20majeg
880,dsxlacbm,1,0.95,16.0,2.0,8.0,13.0,32,15.0,0,0,0,Cooperate,2,13.0,601705a0246e51313e8ed38e,0,0,1,61,0y60vrio,db2orps3
881,dsxlacbm,2,0.95,16.0,2.0,8.0,13.0,32,15.0,0,0,0,Cooperate,2,13.0,601705a0246e51313e8ed38e,0,0,2,61,0y60vrio,db2orps3
882,dsxlacbm,3,0.95,16.0,2.0,8.0,13.0,32,15.0,0,0,0,Defect,2,16.0,601705a0246e51313e8ed38e,1,0,3,61,0y60vrio,db2orps3
883,dsxlacbm,4,0.95,16.0,2.0,8.0,13.0,32,15.0,0,0,0,Defect,2,16.0,601705a0246e51313e8ed38e,1,0,4,61,0y60vrio,db2orps3
884,dsxlacbm,5,0.95,16.0,2.0,8.0,13.0,32,15.0,0,0,0,Defect,2,8.0,601705a0246e51313e8ed38e,1,0,5,61,0y60vrio,db2orps3
885,dsxlacbm,6,0.95,16.0,2.0,8.0,13.0,32,15.0,0,0,0,Defect,2,8.0,601705a0246e51313e8ed38e,1,0,6,61,0y60vrio,db2orps3
886,dsxlacbm,7,0.95,16.0,2.0,8.0,13.0,32,15.0,0,0,0,Defect,2,8.0,601705a0246e51313e8ed38e,1,0,7,61,0y60vrio,db2orps3
887,dsxlacbm,8,0.95,16.0,2.0,8.0,13.0,32,15.0,0,0,0,Defect,2,8.0,601705a0246e51313e8ed38e,1,0,8,61,0y60vrio,db2orps3
888,dsxlacbm,9,0.95,16.0,2.0,8.0,13.0,32,15.0,0,0,0,Cooperate,2,2.0,601705a0246e51313e8ed38e,1,0,9,61,0y60vrio,db2orps3
889,dsxlacbm,10,0.95,16.0,2.0,8.0,13.0,32,15.0,0,0,0,Defect,2,8.0,601705a0246e51313e8ed38e,1,0,10,61,0y60vrio,db2orps3
890,dsxlacbm,11,0.95,16.0,2.0,8.0,13.0,32,15.0,0,0,0,Cooperate,2,2.0,601705a0246e51313e8ed38e,1,0,11,61,0y60vrio,db2orps3
891,dsxlacbm,12,0.95,16.0,2.0,8.0,13.0,32,15.0,0,0,0,Defect,2,8.0,601705a0246e51313e8ed38e,1,0,12,61,0y60vrio,db2orps3
892,dsxlacbm,13,0.95,16.0,2.0,8.0,13.0,32,15.0,0,0,0,Defect,2,8.0,601705a0246e51313e8ed38e,1,0,13,61,0y60vrio,db2orps3
893,dsxlacbm,14,0.95,16.0,2.0,8.0,13.0,32,15.0,0,0,0,Cooperate,2,2.0,601705a0246e51313e8ed38e,1,0,14,61,0y60vrio,db2orps3
894,dsxlacbm,15,0.95,16.0,2.0,8.0,13.0,32,15.0,150,13,15,Cooperate,2,13.0,601705a0246e51313e8ed38e,1,163,15,61,0y60vrio,db2orps3
895,dxl8wfgx,1,0.6,17.0,4.0,10.0,16.0,228,2.0,0,0,0,Cooperate,1,16.0,669cc480ca3a8872c5816472,1,0,1,412,0y60vrio,377vdq56
896,dxl8wfgx,2,0.6,17.0,4.0,10.0,16.0,228,2.0,100,10,2,Defect,1,10.0,669cc480ca3a8872c5816472,1,110,2,412,0y60vrio,377vdq56
897,dy0se6aa,1,0.65,25.0,12.0,17.0,21.0,21,4.0,0,0,0,Cooperate,2,12.0,6629590de0554e4996934b9e,1,0,1,40,0y60vrio,2cquitqf
898,dy0se6aa,2,0.65,25.0,12.0,17.0,21.0,21,4.0,0,0,0,Defect,2,25.0,6629590de0554e4996934b9e,1,0,2,40,0y60vrio,2cquitqf
899,dy0se6aa,3,0.65,25.0,12.0,17.0,21.0,21,4.0,0,0,0,Defect,2,17.0,6629590de0554e4996934b9e,1,0,3,40,0y60vrio,2cquitqf
900,dy0se6aa,4,0.65,25.0,12.0,17.0,21.0,21,4.0,100,25,4,Defect,2,25.0,6629590de0554e4996934b9e,1,125,4,40,0y60vrio,2cquitqf
901,dye0obub,1,0.95,17.0,7.0,12.0,13.0,170,42.0,0,0,0,Cooperate,1,13.0,67dabe7c2321bf81a7102040,1,0,1,317,0y60vrio,9ajm343e
902,dye0obub,2,0.95,17.0,7.0,12.0,13.0,170,42.0,0,0,0,Defect,1,17.0,67dabe7c2321bf81a7102040,1,0,2,317,0y60vrio,9ajm343e
903,dye0obub,3,0.95,17.0,7.0,12.0,13.0,170,42.0,0,0,0,Cooperate,1,13.0,67dabe7c2321bf81a7102040,1,0,3,317,0y60vrio,9ajm343e
904,dye0obub,4,0.95,17.0,7.0,12.0,13.0,170,42.0,0,0,0,Defect,1,17.0,67dabe7c2321bf81a7102040,1,0,4,317,0y60vrio,9ajm343e
905,dye0obub,5,0.95,17.0,7.0,12.0,13.0,170,42.0,0,0,0,Defect,1,17.0,67dabe7c2321bf81a7102040,1,0,5,317,0y60vrio,9ajm343e
906,dye0obub,6,0.95,17.0,7.0,12.0,13.0,170,42.0,0,0,0,Cooperate,1,13.0,67dabe7c2321bf81a7102040,1,0,6,317,0y60vrio,9ajm343e
907,dye0obub,7,0.95,17.0,7.0,12.0,13.0,170,42.0,0,0,0,Defect,1,17.0,67dabe7c2321bf81a7102040,1,0,7,317,0y60vrio,9ajm343e
908,dye0obub,8,0.95,17.0,7.0,12.0,13.0,170,42.0,0,0,0,Cooperate,1,7.0,67dabe7c2321bf81a7102040,1,0,8,317,0y60vrio,9ajm343e
909,dye0obub,9,0.95,17.0,7.0,12.0,13.0,170,42.0,0,0,0,Cooperate,1,7.0,67dabe7c2321bf81a7102040,1,0,9,317,0y60vrio,9ajm343e
910,dye0obub,10,0.95,17.0,7.0,12.0,13.0,170,42.0,0,0,0,Defect,1,17.0,67dabe7c2321bf81a7102040,1,0,10,317,0y60vrio,9ajm343e
911,dye0obub,11,0.95,17.0,7.0,12.0,13.0,170,42.0,0,0,0,Cooperate,1,13.0,67dabe7c2321bf81a7102040,1,0,11,317,0y60vrio,9ajm343e
912,dye0obub,12,0.95,17.0,7.0,12.0,13.0,170,42.0,0,0,0,Cooperate,1,13.0,67dabe7c2321bf81a7102040,1,0,12,317,0y60vrio,9ajm343e
913,dye0obub,13,0.95,17.0,7.0,12.0,13.0,170,42.0,0,0,0,Cooperate,1,7.0,67dabe7c2321bf81a7102040,1,0,13,317,0y60vrio,9ajm343e
914,dye0obub,14,0.95,17.0,7.0,12.0,13.0,170,42.0,0,0,0,Defect,1,17.0,67dabe7c2321bf81a7102040,1,0,14,317,0y60vrio,9ajm343e
915,dye0obub,15,0.95,17.0,7.0,12.0,13.0,170,42.0,0,0,0,Defect,1,17.0,67dabe7c2321bf81a7102040,1,0,15,317,0y60vrio,9ajm343e
916,dye0obub,16,0.95,17.0,7.0,12.0,13.0,170,42.0,0,0,0,Defect,1,12.0,67dabe7c2321bf81a7102040,1,0,16,317,0y60vrio,9ajm343e
917,dye0obub,17,0.95,17.0,7.0,12.0,13.0,170,42.0,0,0,0,Defect,1,17.0,67dabe7c2321bf81a7102040,1,0,17,317,0y60vrio,9ajm343e
918,dye0obub,18,0.95,17.0,7.0,12.0,13.0,170,42.0,0,0,0,Defect,1,12.0,67dabe7c2321bf81a7102040,1,0,18,317,0y60vrio,9ajm343e
919,dye0obub,19,0.95,17.0,7.0,12.0,13.0,170,42.0,0,0,0,Defect,1,17.0,67dabe7c2321bf81a7102040,1,0,19,317,0y60vrio,9ajm343e
920,dye0obub,20,0.95,17.0,7.0,12.0,13.0,170,42.0,0,0,0,Defect,1,17.0,67dabe7c2321bf81a7102040,1,0,20,317,0y60vrio,9ajm343e
921,dye0obub,21,0.95,17.0,7.0,12.0,13.0,170,42.0,0,0,0,Cooperate,1,7.0,67dabe7c2321bf81a7102040,1,0,21,317,0y60vrio,9ajm343e
922,dye0obub,22,0.95,17.0,7.0,12.0,13.0,170,42.0,0,0,0,,1,0.0,67dabe7c2321bf81a7102040,0,0,22,317,0y60vrio,9ajm343e
923,dza4nzdi,1,0.85,23.0,7.0,20.0,22.0,254,6.0,0,0,0,Defect,1,23.0,67eed843d81252550b276c1b,1,0,1,459,0y60vrio,byzzk75u
924,dza4nzdi,2,0.85,23.0,7.0,20.0,22.0,254,6.0,0,0,0,Defect,1,23.0,67eed843d81252550b276c1b,1,0,2,459,0y60vrio,byzzk75u
925,dza4nzdi,3,0.85,23.0,7.0,20.0,22.0,254,6.0,0,0,0,Cooperate,1,7.0,67eed843d81252550b276c1b,1,0,3,459,0y60vrio,byzzk75u
926,dza4nzdi,4,0.85,23.0,7.0,20.0,22.0,254,6.0,0,0,0,Cooperate,1,7.0,67eed843d81252550b276c1b,1,0,4,459,0y60vrio,byzzk75u
927,dza4nzdi,5,0.85,23.0,7.0,20.0,22.0,254,6.0,0,0,0,Cooperate,1,22.0,67eed843d81252550b276c1b,1,0,5,459,0y60vrio,byzzk75u
928,dza4nzdi,6,0.85,23.0,7.0,20.0,22.0,254,6.0,100,23,6,Defect,1,23.0,67eed843d81252550b276c1b,1,123,6,459,0y60vrio,byzzk75u
929,e1pfsqmj,1,0.95,21.0,11.0,13.0,19.0,88,11.0,0,0,0,Defect,1,13.0,666328d8677a71d72b2544f2,1,0,1,183,0y60vrio,8b4vluuw
930,e1pfsqmj,2,0.95,21.0,11.0,13.0,19.0,88,11.0,0,0,0,Defect,1,21.0,666328d8677a71d72b2544f2,1,0,2,183,0y60vrio,8b4vluuw
931,e1pfsqmj,3,0.95,21.0,11.0,13.0,19.0,88,11.0,0,0,0,Defect,1,13.0,666328d8677a71d72b2544f2,1,0,3,183,0y60vrio,8b4vluuw
932,e1pfsqmj,4,0.95,21.0,11.0,13.0,19.0,88,11.0,0,0,0,Defect,1,21.0,666328d8677a71d72b2544f2,1,0,4,183,0y60vrio,8b4vluuw
933,e1pfsqmj,5,0.95,21.0,11.0,13.0,19.0,88,11.0,0,0,0,Cooperate,1,11.0,666328d8677a71d72b2544f2,1,0,5,183,0y60vrio,8b4vluuw
934,e1pfsqmj,6,0.95,21.0,11.0,13.0,19.0,88,11.0,0,0,0,Defect,1,21.0,666328d8677a71d72b2544f2,1,0,6,183,0y60vrio,8b4vluuw
935,e1pfsqmj,7,0.95,21.0,11.0,13.0,19.0,88,11.0,0,0,0,Cooperate,1,19.0,666328d8677a71d72b2544f2,1,0,7,183,0y60vrio,8b4vluuw
936,e1pfsqmj,8,0.95,21.0,11.0,13.0,19.0,88,11.0,0,0,0,Defect,1,13.0,666328d8677a71d72b2544f2,1,0,8,183,0y60vrio,8b4vluuw
937,e1pfsqmj,9,0.95,21.0,11.0,13.0,19.0,88,11.0,0,0,0,Cooperate,1,11.0,666328d8677a71d72b2544f2,1,0,9,183,0y60vrio,8b4vluuw
938,e1pfsqmj,10,0.95,21.0,11.0,13.0,19.0,88,11.0,0,0,0,Cooperate,1,11.0,666328d8677a71d72b2544f2,1,0,10,183,0y60vrio,8b4vluuw
939,e1pfsqmj,11,0.95,21.0,11.0,13.0,19.0,88,11.0,110,21,11,Defect,1,21.0,666328d8677a71d72b2544f2,1,131,11,183,0y60vrio,8b4vluuw
940,e3vanl4s,1,0.95,25.0,3.0,7.0,24.0,159,3.0,0,0,0,Cooperate,1,3.0,6544fd514964fea23051c3b7,1,0,1,307,0y60vrio,hg4muqzp
941,e3vanl4s,2,0.95,25.0,3.0,7.0,24.0,159,3.0,0,0,0,Cooperate,1,3.0,6544fd514964fea23051c3b7,1,0,2,307,0y60vrio,hg4muqzp
942,e3vanl4s,3,0.95,25.0,3.0,7.0,24.0,159,3.0,100,3,3,Cooperate,1,3.0,6544fd514964fea23051c3b7,1,103,3,307,0y60vrio,hg4muqzp
943,e709kget,1,0.5,10.0,1.0,7.0,8.0,54,2.0,0,0,0,Defect,2,7.0,57d5ab3a722df500017f3622,1,0,1,109,0y60vrio,rbmdi5wu
944,e709kget,2,0.5,10.0,1.0,7.0,8.0,54,2.0,100,7,2,Defect,2,7.0,57d5ab3a722df500017f3622,1,107,2,109,0y60vrio,rbmdi5wu
945,egpyyrd0,1,0.6,25.0,10.0,15.0,23.0,42,2.0,0,0,0,Cooperate,2,23.0,67d38e686bef986a7bf9e769,0,0,1,82,0y60vrio,cgk87yx9
946,egpyyrd0,2,0.6,25.0,10.0,15.0,23.0,42,2.0,100,15,2,Defect,2,15.0,67d38e686bef986a7bf9e769,0,115,2,82,0y60vrio,cgk87yx9
947,eils854g,1,0.65,24.0,1.0,10.0,19.0,259,1.0,100,19,1,Cooperate,2,19.0,67ca953978a3d323ac474a3b,1,119,1,466,0y60vrio,1j2r1ffr
948,en54h3yx,1,0.5,15.0,1.0,9.0,12.0,252,1.0,100,12,1,Cooperate,2,12.0,67c8169d9052740e007760c0,0,112,1,456,0y60vrio,fp1b5f6g
949,ep6g3xzr,1,0.95,25.0,3.0,7.0,24.0,211,15.0,0,0,0,Defect,2,25.0,671d22f9355f8f1efaf7397c,1,0,1,385,0y60vrio,flydcj8t
950,ep6g3xzr,2,0.95,25.0,3.0,7.0,24.0,211,15.0,0,0,0,Cooperate,2,3.0,671d22f9355f8f1efaf7397c,1,0,2,385,0y60vrio,flydcj8t
951,ep6g3xzr,3,0.95,25.0,3.0,7.0,24.0,211,15.0,0,0,0,Defect,2,7.0,671d22f9355f8f1efaf7397c,1,0,3,385,0y60vrio,flydcj8t
952,ep6g3xzr,4,0.95,25.0,3.0,7.0,24.0,211,15.0,0,0,0,Cooperate,2,3.0,671d22f9355f8f1efaf7397c,1,0,4,385,0y60vrio,flydcj8t
953,ep6g3xzr,5,0.95,25.0,3.0,7.0,24.0,211,15.0,0,0,0,Cooperate,2,3.0,671d22f9355f8f1efaf7397c,1,0,5,385,0y60vrio,flydcj8t
954,ep6g3xzr,6,0.95,25.0,3.0,7.0,24.0,211,15.0,0,0,0,Cooperate,2,24.0,671d22f9355f8f1efaf7397c,1,0,6,385,0y60vrio,flydcj8t
