id,session,inter,g,l,delta,delta_rd,num_rounds
1776,107,1,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1776,107,2,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,9
1776,107,3,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1776,107,4,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,9
1776,107,5,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1776,107,6,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1776,107,7,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,4
1776,107,8,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,6
1776,107,9,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,7
1776,107,10,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1776,107,11,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1776,107,12,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1776,107,13,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1776,107,14,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1776,107,15,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1776,107,16,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1776,107,17,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1776,107,18,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1776,107,19,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,22
1776,107,20,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,6
1776,107,21,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1776,107,22,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1776,107,23,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1776,107,24,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1776,107,25,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,8
1776,107,26,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1776,107,27,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1776,107,28,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1776,107,29,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,4
1776,107,30,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1776,107,31,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1776,107,32,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1776,107,33,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1776,107,34,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,6
1776,107,35,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1776,107,36,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1776,107,37,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,9
1776,107,38,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1776,107,39,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1776,107,40,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1776,107,41,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1776,107,42,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1776,107,43,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1776,107,44,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1776,107,45,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1776,107,46,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1776,107,47,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1776,107,48,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1776,107,49,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1776,107,50,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1776,107,51,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1776,107,52,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,9
1776,107,53,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,9
1776,107,54,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1776,107,55,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1776,107,56,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,6
1776,107,57,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1776,107,58,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,8
1776,107,59,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1776,107,60,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1776,107,61,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1776,107,62,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1776,107,63,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1776,107,64,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1776,107,65,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,11
1777,107,1,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1777,107,2,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,9
1777,107,3,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1777,107,4,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,9
1777,107,5,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1777,107,6,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1777,107,7,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,4
1777,107,8,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,6
1777,107,9,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,7
1777,107,10,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1777,107,11,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1777,107,12,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1777,107,13,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1777,107,14,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1777,107,15,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1777,107,16,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1777,107,17,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1777,107,18,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1777,107,19,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,22
1777,107,20,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,6
1777,107,21,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1777,107,22,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1777,107,23,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1777,107,24,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1777,107,25,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,8
1777,107,26,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1777,107,27,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1777,107,28,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1777,107,29,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,4
1777,107,30,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1777,107,31,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1777,107,32,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1777,107,33,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1777,107,34,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,6
1777,107,35,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1777,107,36,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1777,107,37,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,9
1777,107,38,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1777,107,39,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1777,107,40,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1777,107,41,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1777,107,42,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1777,107,43,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1777,107,44,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1777,107,45,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1777,107,46,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1777,107,47,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1777,107,48,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1777,107,49,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1777,107,50,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1777,107,51,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1777,107,52,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,9
1777,107,53,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,9
1777,107,54,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1777,107,55,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1777,107,56,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,6
1777,107,57,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1777,107,58,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,8
1777,107,59,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1777,107,60,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1777,107,61,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1777,107,62,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1777,107,63,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1777,107,64,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1777,107,65,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,11
1778,107,1,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1778,107,2,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,9
1778,107,3,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1778,107,4,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,9
1778,107,5,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1778,107,6,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1778,107,7,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,4
1778,107,8,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,6
1778,107,9,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,7
1778,107,10,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1778,107,11,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1778,107,12,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1778,107,13,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1778,107,14,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1778,107,15,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1778,107,16,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1778,107,17,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1778,107,18,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1778,107,19,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,22
1778,107,20,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,6
1778,107,21,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1778,107,22,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1778,107,23,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1778,107,24,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1778,107,25,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,8
1778,107,26,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1778,107,27,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1778,107,28,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1778,107,29,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,4
1778,107,30,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1778,107,31,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1778,107,32,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1778,107,33,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1778,107,34,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,6
1778,107,35,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1778,107,36,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1778,107,37,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,9
1778,107,38,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1778,107,39,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1778,107,40,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1778,107,41,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1778,107,42,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1778,107,43,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1778,107,44,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1778,107,45,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1778,107,46,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1778,107,47,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1778,107,48,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1778,107,49,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1778,107,50,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1778,107,51,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1778,107,52,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,9
1778,107,53,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,9
1778,107,54,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1778,107,55,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1778,107,56,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,6
1778,107,57,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1778,107,58,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,8
1778,107,59,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1778,107,60,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1778,107,61,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1778,107,62,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1778,107,63,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1778,107,64,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1778,107,65,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,11
1779,107,1,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1779,107,2,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,9
1779,107,3,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1779,107,4,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,9
1779,107,5,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1779,107,6,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1779,107,7,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,4
1779,107,8,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,6
1779,107,9,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,7
1779,107,10,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1779,107,11,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1779,107,12,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1779,107,13,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1779,107,14,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1779,107,15,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1779,107,16,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1779,107,17,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1779,107,18,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1779,107,19,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,22
1779,107,20,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,6
1779,107,21,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1779,107,22,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1779,107,23,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1779,107,24,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1779,107,25,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,8
1779,107,26,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1779,107,27,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1779,107,28,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1779,107,29,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,4
1779,107,30,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1779,107,31,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1779,107,32,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1779,107,33,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1779,107,34,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,6
1779,107,35,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1779,107,36,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1779,107,37,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,9
1779,107,38,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1779,107,39,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1779,107,40,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1779,107,41,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1779,107,42,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1779,107,43,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1779,107,44,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1779,107,45,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1779,107,46,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1779,107,47,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1779,107,48,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1779,107,49,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1779,107,50,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1779,107,51,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1779,107,52,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,9
1779,107,53,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,9
1779,107,54,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1779,107,55,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1779,107,56,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,6
1779,107,57,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1779,107,58,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,8
1779,107,59,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1779,107,60,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1779,107,61,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1779,107,62,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1779,107,63,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1779,107,64,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1779,107,65,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,11
1780,107,1,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1780,107,2,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,9
1780,107,3,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1780,107,4,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,9
1780,107,5,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1780,107,6,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1780,107,7,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,4
1780,107,8,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,6
1780,107,9,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,7
1780,107,10,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1780,107,11,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1780,107,12,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1780,107,13,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1780,107,14,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1780,107,15,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1780,107,16,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1780,107,17,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1780,107,18,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1780,107,19,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,22
1780,107,20,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,6
1780,107,21,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1780,107,22,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1780,107,23,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1780,107,24,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1780,107,25,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,8
1780,107,26,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1780,107,27,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1780,107,28,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1780,107,29,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,4
1780,107,30,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1780,107,31,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1780,107,32,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1780,107,33,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1780,107,34,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,6
1780,107,35,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1780,107,36,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1780,107,37,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,9
1780,107,38,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1780,107,39,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1780,107,40,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1780,107,41,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1780,107,42,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1780,107,43,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1780,107,44,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1780,107,45,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1780,107,46,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1780,107,47,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1780,107,48,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1780,107,49,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1780,107,50,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1780,107,51,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1780,107,52,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,9
1780,107,53,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,9
1780,107,54,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1780,107,55,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1780,107,56,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,6
1780,107,57,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1780,107,58,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,8
1780,107,59,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1780,107,60,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1780,107,61,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1780,107,62,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1780,107,63,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1780,107,64,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1780,107,65,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,11
1781,108,1,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,10
1781,108,2,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1781,108,3,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1781,108,4,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1781,108,5,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1781,108,6,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,6
1781,108,7,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1781,108,8,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1781,108,9,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,8
1781,108,10,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,8
1781,108,11,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
1781,108,12,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,9
1781,108,13,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1781,108,14,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,4
1781,108,15,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,11
1781,108,16,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1781,108,17,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,7
1781,108,18,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,10
1781,108,19,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,8
1781,108,20,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,5
1781,108,21,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1781,108,22,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1781,108,23,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,6
1781,108,24,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1781,108,25,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1781,108,26,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,7
1781,108,27,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,14
1781,108,28,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,7
1781,108,29,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1781,108,30,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,20
1781,108,31,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,2
1781,108,32,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,3
1781,108,33,0.0869565217391303,0.565217391304348,0.75,0.3552631578947369,1
